;;;Device;Place;BannerType;QueryType (search only);TargetingType;Shows;Clicks;Cost;Conversions
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;2
Áåòà;;;Desktop;Search;text;Brand;Phrase;78993;14522;1874367,75;552
Áåòà;;;Desktop;Search;text;Competitor;Phrase;10653;548;64391,91478;19
Áåòà;;;Desktop;Search;text;Other;Phrase;94401;5870;594294,3637;87
Áåòà;;;Mobile;Networks;text;none;Phrase;1821557;14893;128240,8813;15
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;16918;3737;401941,2098;157
Áåòà;;;Mobile;Search;text;Competitor;Phrase;8508;460;50965,44463;8
Áåòà;;;Mobile;Search;text;Other;Phrase;82369;5008;458973,6012;31
Áåòà;;;Desktop;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;453398;262;11658,83156;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;407562;1012;13109,19976;0
Áåòà;;;Desktop;Networks;cpc_video;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpc_video;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;19162;47;1471,088186;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;35871;20;848,1042712;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;11681;112;891,8803729;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;10004;74;1157,145356;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;1769081;2259;95409,95583;4
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;681670;436;15797,74475;2
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;1570398;13957;124355,9654;7
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;402551;2879;43467,62786;1
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;19291;22;15649,46082;9
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;1183;7;4058,628788;1
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;40514;157;66034,43748;35
Áåòà;;;Mobile;Search;mcbanner;Brand;Phrase;21;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Competitor;Phrase;8;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Other;Phrase;166;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;21478;25;15198,72371;4
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;2;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;88;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Brand;Phrase;36;0;0;0
Áåòà;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;78482;12865;1253360,306;1757
Áåòà;;;Desktop;Search;text;Competitor;Phrase;7496;282;33569,48504;34
Áåòà;;;Desktop;Search;text;Other;Phrase;165664;5787;653192,6991;565
Áåòà;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;45204;3979;304374,3745;1148
Áåòà;;;Mobile;Search;text;Competitor;Phrase;8479;270;28861,46222;32
Áåòà;;;Mobile;Search;text;Other;Phrase;168450;5148;491334,104;582
Áåòà;;;Desktop;Networks;text;none;Autotargeting;28674341;23003;699712,822;14
Áåòà;;;Desktop;Networks;text;none;Phrase;1993169;4115;68071,39647;2
Áåòà;;;Desktop;Search;text;Brand;Autotargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;425666;24532;5339347,833;1113
Áåòà;;;Desktop;Search;text;Competitor;Phrase;133358;2429;1047209,669;89
Áåòà;;;Desktop;Search;text;Other;Phrase;288696;18286;6328682,777;712
Áåòà;;;Mobile;Networks;text;none;Autotargeting;32821252;197388;1943228,655;33
Áåòà;;;Mobile;Networks;text;none;Phrase;6747693;48903;319190,9972;11
Áåòà;;;Mobile;Search;text;Brand;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;957071;10605;3279293,692;495
Áåòà;;;Mobile;Search;text;Competitor;Phrase;58860;1308;653426,5289;49
Áåòà;;;Mobile;Search;text;Other;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Other;Phrase;231618;11792;3865461,347;496
Áåòà;;;Desktop;Networks;text;none;Phrase;546617;945;26739,66402;6
Áåòà;;;Desktop;Networks;text;none;Retargeting;559599;915;27257,09636;10
Áåòà;;;Desktop;Search;text;Brand;Phrase;37728;7373;976169,3434;486
Áåòà;;;Desktop;Search;text;Competitor;Phrase;50688;1497;448915,8905;38
Áåòà;;;Desktop;Search;text;Other;Phrase;63874;2438;576686,3527;71
Áåòà;;;Mobile;Networks;text;none;Phrase;454890;3524;52241,01842;14
Áåòà;;;Mobile;Networks;text;none;Retargeting;327614;1947;28154,93687;14
Áåòà;;;Mobile;Search;text;Brand;Phrase;27810;4130;313619,5737;208
Áåòà;;;Mobile;Search;text;Competitor;Phrase;62397;749;160764,6001;21
Áåòà;;;Mobile;Search;text;Other;Phrase;59087;1194;348637,0212;32
Áåòà;;;Desktop;Networks;text;none;Retargeting;200164;321;6476,611195;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;34432;9471;486648,5599;81
Áåòà;;;Desktop;Search;text;Competitor;Phrase;72980;1307;421190,7011;6
Áåòà;;;Desktop;Search;text;Other;Phrase;55177;4287;922590,1456;35
Áåòà;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;text;none;Retargeting;3350;42;378,1663983;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;20799;3934;162765,9049;21
Áåòà;;;Mobile;Search;text;Competitor;Phrase;31545;467;120067,2734;3
Áåòà;;;Mobile;Search;text;Other;Phrase;44075;1539;338816,915;19
Áåòà;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;65830;14373;1803258,256;1537
Áåòà;;;Desktop;Search;text;Competitor;Phrase;20193;990;114043,5302;12
Áåòà;;;Desktop;Search;text;Other;Phrase;149178;7328;1078274,485;242
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;1
Áåòà;;;Mobile;Search;text;Brand;Phrase;62670;13788;1039107,287;714
Áåòà;;;Mobile;Search;text;Competitor;Phrase;34141;709;99219,04167;11
Áåòà;;;Mobile;Search;text;Other;Phrase;120030;4392;557440,5551;126
Áåòà;;;Desktop;Networks;text;none;Phrase;0;0;0;1
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;62579;10993;1925672,998;561
Áåòà;;;Desktop;Search;text;Competitor;Autotargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Competitor;Phrase;13471;801;94070,74716;23
Áåòà;;;Desktop;Search;text;Other;Phrase;99217;6725;582675,7739;93
Áåòà;;;Mobile;Networks;text;none;Phrase;0;0;0;2
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;27392;3778;472547,4666;150
Áåòà;;;Mobile;Search;text;Competitor;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Competitor;Phrase;12833;663;69949,52827;14
Áåòà;;;Mobile;Search;text;Other;Phrase;95991;6204;476386,9593;28
Áåòà;;;Desktop;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;404546;246;12632,80861;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;395995;1219;17357,64572;0
Áåòà;;;Desktop;Networks;cpc_video;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpc_video;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;3701;10;109,6192881;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;120840;417;2502,669102;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;691662;800;27195,0853;3
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;62231;64;2596,608788;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;781123;4445;34841,90202;2
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;59842;450;6232,857686;3
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;793255;488;18311,09431;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;513165;3762;52923,07874;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;17395;28;16299,15872;19
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;1075;4;2319,325805;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;41295;161;66650,76791;50
Áåòà;;;Mobile;Search;mcbanner;Brand;Phrase;24;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Competitor;Phrase;3;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Other;Phrase;205;2;1203,100602;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;16225;16;10008,52531;0
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;2;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;99;1;231,7688898;1
Áåòà;;;Mobile;Search;mcbanner;Brand;Phrase;31;0;0;0
Áåòà;;;Desktop;Networks;text;none;Phrase;21948;34;582,9511017;0
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Autotargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;60741;11544;1279640,558;2605
Áåòà;;;Desktop;Search;text;Competitor;Phrase;9442;279;33854,0999;43
Áåòà;;;Desktop;Search;text;Other;Phrase;173693;5576;690566,207;652
Áåòà;;;Mobile;Networks;text;none;Phrase;93520;602;4810,8465;0
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;44500;5072;470268,3966;1497
Áåòà;;;Mobile;Search;text;Competitor;Phrase;8157;227;24765,91482;23
Áåòà;;;Mobile;Search;text;Other;Phrase;163050;5310;551850,7782;581
Áåòà;;;Desktop;Networks;text;none;Autotargeting;40264728;28873;959592,9267;10
Áåòà;;;Desktop;Networks;text;none;Phrase;937251;1961;39200,45847;2
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;195265;24594;5339882,871;1034
Áåòà;;;Desktop;Search;text;Competitor;Phrase;102202;2118;1164228,719;94
Áåòà;;;Desktop;Search;text;Other;Autotargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Other;Phrase;272915;15242;6070648,2;794
Áåòà;;;Mobile;Networks;text;none;Autotargeting;31499385;191916;2252575,186;46
Áåòà;;;Mobile;Networks;text;none;Phrase;757580;9609;70673,45034;4
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;180928;11210;3476789,285;585
Áåòà;;;Mobile;Search;text;Competitor;Phrase;51009;1481;883025,3516;72
Áåòà;;;Mobile;Search;text;Other;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Other;Phrase;240921;12716;4096215,343;593
Áåòà;;;Desktop;Networks;text;none;Phrase;33142457;32221;905710,7795;99
Áåòà;;;Desktop;Networks;text;none;Retargeting;4914963;8962;277819,2097;58
Áåòà;;;Desktop;Search;text;Brand;Phrase;35836;9396;1440525,529;817
Áåòà;;;Desktop;Search;text;Competitor;Phrase;81297;2306;595093,0892;78
Áåòà;;;Desktop;Search;text;Other;Phrase;130699;4480;1032145,729;165
Áåòà;;;Mobile;Networks;text;none;Phrase;19542311;126972;1812253,182;299
Áåòà;;;Mobile;Networks;text;none;Retargeting;3864891;23623;432223,393;166
Áåòà;;;Mobile;Search;text;Brand;Phrase;26856;5257;458070,5467;336
Áåòà;;;Mobile;Search;text;Competitor;Phrase;93088;1201;235917,4232;22
Áåòà;;;Mobile;Search;text;Other;Phrase;121389;2778;628052,5202;62
Áåòà;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;text;none;Retargeting;7261213;8942;189428,3403;2
Áåòà;;;Desktop;Search;text;Brand;Phrase;17527;5666;535477,305;50
Áåòà;;;Desktop;Search;text;Competitor;Phrase;19954;479;175642,7089;0
Áåòà;;;Desktop;Search;text;Other;Phrase;31595;2753;718676,5176;19
Áåòà;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;text;none;Retargeting;62596;809;6704,883458;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;12247;2128;176175,7619;15
Áåòà;;;Mobile;Search;text;Competitor;Phrase;11511;150;40241,82529;0
Áåòà;;;Mobile;Search;text;Other;Phrase;31451;902;241271,0398;1
Áåòà;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;62357;14793;2180228,538;1559
Áåòà;;;Desktop;Search;text;Competitor;Phrase;7090;169;41240,9023;2
Áåòà;;;Desktop;Search;text;Other;Phrase;81875;2946;742304,209;94
Áåòà;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;60552;12580;1273219,548;451
Áåòà;;;Mobile;Search;text;Competitor;Phrase;7087;106;16858,67092;3
Áåòà;;;Mobile;Search;text;Other;Phrase;76246;1682;305249,1889;35
Áåòà;;;Desktop;Networks;text;none;Phrase;0;0;0;2
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;2
Áåòà;;;Desktop;Search;text;Brand;Phrase;68494;12865;2126136,929;602
Áåòà;;;Desktop;Search;text;Competitor;Autotargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Competitor;Phrase;21335;1260;149809,4121;34
Áåòà;;;Desktop;Search;text;Other;Phrase;122898;8315;739159,4181;135
Áåòà;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;26941;4684;567596,9028;153
Áåòà;;;Mobile;Search;text;Competitor;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Competitor;Phrase;16545;822;82904,16275;14
Áåòà;;;Mobile;Search;text;Other;Phrase;106836;7592;601034,0251;33
Áåòà;;;Desktop;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;cpm_banner;none;Retargeting;36253;23;1030,594042;0
Áåòà;;;Mobile;Networks;cpm_banner;none;Retargeting;28383;80;1252,865288;0
Áåòà;;;Desktop;Networks;cpc_video;none;Phrase;0;0;0;0
Áåòà;;;Mobile;Networks;cpc_video;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;45643;36;385,4898305;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;94070;32;929,3066949;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;5192637;15561;59412,79469;3
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;988238;5227;28633,83633;13
Áåòà;;;Desktop;Networks;image_ad;none;Autotargeting;1783202;1390;45494,37857;1
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;28204;25;739,6222119;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Autotargeting;610706;7184;57723,29916;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;28175;326;2285,662424;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;463111;350;13197,28014;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;287415;246;13351,94064;3
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;1939401;10362;74260,37283;0
Áåòà;;;Mobile;Networks;image_ad;none;Retargeting;203607;1421;25638,53657;11
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;19299;31;16372,65964;5
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;741;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;32051;139;59437,83676;39
Áåòà;;;Mobile;Search;mcbanner;Brand;Phrase;47;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Other;Phrase;156;2;822,6470847;1
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;86;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;1700;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;4314;2;1118,536297;1
Áåòà;;;Mobile;Search;mcbanner;Competitor;Phrase;2;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Other;Phrase;18;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Brand;Phrase;17215;28;20620,11414;1
Áåòà;;;Desktop;Search;mcbanner;Competitor;Phrase;0;0;0;0
Áåòà;;;Desktop;Search;mcbanner;Other;Phrase;36;0;0;0
Áåòà;;;Mobile;Search;mcbanner;Brand;Phrase;28;0;0;0
Áåòà;;;Desktop;Networks;text;none;Phrase;238092;178;1793,361814;2
Áåòà;;;Desktop;Networks;text;none;Retargeting;1277671;1606;31620,02603;6
Áåòà;;;Desktop;Search;text;Brand;Autotargeting;468;44;2774,953347;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;113580;19762;1738619,605;3152
Áåòà;;;Desktop;Search;text;Competitor;Autotargeting;1294;19;1838,195873;0
Áåòà;;;Desktop;Search;text;Competitor;Phrase;21384;419;77197,41816;29
Áåòà;;;Desktop;Search;text;Other;Autotargeting;8291;283;29850,08105;10
Áåòà;;;Desktop;Search;text;Other;Phrase;232698;6907;1426504,191;733
Áåòà;;;Mobile;Networks;text;none;Phrase;1945236;16920;72845,25788;24
Áåòà;;;Mobile;Networks;text;none;Retargeting;1078253;9826;88201,05473;27
Áåòà;;;Mobile;Search;text;Brand;Autotargeting;36;6;709,5294915;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;35364;5642;588320,1723;1844
Áåòà;;;Mobile;Search;text;Competitor;Autotargeting;175;6;699,2227881;0
Áåòà;;;Mobile;Search;text;Competitor;Phrase;13977;335;63358,23379;37
Áåòà;;;Mobile;Search;text;Other;Autotargeting;15648;555;67296,6419;18
Áåòà;;;Mobile;Search;text;Other;Phrase;198775;6376;1043194,999;696
Áåòà;;;Desktop;Networks;text;none;Autotargeting;93304673;48940;1384114,613;26
Áåòà;;;Desktop;Networks;text;none;Phrase;1806919;3055;58241,51886;2
Áåòà;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Brand;Phrase;135482;17657;3381444,212;972
Áåòà;;;Desktop;Search;text;Competitor;Phrase;193177;3587;2283027,844;106
Áåòà;;;Desktop;Search;text;Other;Autotargeting;0;0;0;0
Áåòà;;;Desktop;Search;text;Other;Phrase;273052;13583;6367032,581;709
Áåòà;;;Mobile;Networks;text;none;Autotargeting;24612367;162746;1625549,621;34
Áåòà;;;Mobile;Networks;text;none;Phrase;1077215;11659;87923,28137;3
Áåòà;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Brand;Phrase;87117;9811;2382837,651;607
Áåòà;;;Mobile;Search;text;Competitor;Phrase;72597;2450;1484451,597;93
Áåòà;;;Mobile;Search;text;Other;Autotargeting;0;0;0;0
Áåòà;;;Mobile;Search;text;Other;Phrase;241763;12868;5071212,335;711
Áåòà;;;Desktop;Networks;text;none;Phrase;30352806;23928;697358,4359;125
Áåòà;;;Desktop;Networks;text;none;Retargeting;9439748;13843;521135,1917;110
Áåòà;;;Desktop;Search;text;Brand;Phrase;32765;9048;1755756,367;880
Áåòà;;;Desktop;Search;text;Competitor;Phrase;79977;2043;732524,0495;93
Áåòà;;;Desktop;Search;text;Other;Phrase;204567;6441;1540739,696;256
Áåòà;;;Mobile;Networks;text;none;Phrase;32487874;219420;3229426,679;573
